Id_Fecha,Num_Victs,Fecha,Agno,Mes,Dia,Hora,Horario,Direccion,Comuna,pos x,pos y,Participantes,Victima,Acusado
2017-0009,1,2017-01-16,2017,1,16,13:56:00,13,AUTOPISTA 25 DE MAYO y BOEDO AV.,5,-58.41595919,-34.62743346,MOTO-CARGAS,MOTO,CARGAS
2017-0010,1,2017-01-16,2017,1,16,16:30:00,16,DIRECTORIO AV. y RIGLOS,6,-58.43564880,-34.62828656,MOTO-AUTO,MOTO,AUTO
2017-0011,1,2017-01-22,2017,1,22,02:30:00,2,"PAZ, GRAL. AV. y BALBIN, RICARDO, DR. AV.",12,-58.50073810,-34.54979510,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0012,1,2017-01-24,2017,1,24,14:00:00,14,"TRAFUL y TABORDA, DIOGENES",4,-58.40969005,-34.65055290,MOTO-CARGAS,MOTO,CARGAS
2017-0013,1,2017-01-27,2017,1,27,07:00:00,7,"IRIARTE, GRAL. AV. 3055",4,-58.38972622,-34.65098981,PEATON-CARGAS,PEATON,CARGAS
2017-0014,1,2017-01-28,2017,1,28,08:27:34,8,DONADO y ARIAS,12,-58.49185972,-34.55046754,MULTIPLE,MOTO,MULTIPLE
2017-0015,1,2017-02-02,2017,2,2,15:18:03,15,CORDOBA AV. y CALLAO AV.,2,-58.39293417,-34.59963642,PEATON-AUTO,PEATON,AUTO
2017-0016,1,2017-02-03,2017,2,3,05:12:21,5,AUTOPISTA 25 DE MAYO KM. 8.3,1,-58.38099494,-34.62288231,MOTO-CARGAS,MOTO,CARGAS
2017-0017,1,2017-02-06,2017,2,6,08:00:00,8,"JUSTO, JUAN B. AV. y PARAGUAY",14,-58.42901200,-34.58095431,MOTO-AUTO,MOTO,AUTO
2017-0018,1,2017-02-09,2017,2,9,07:00:00,7,"PAZ, GRAL. AV. y DE LOS CORRALES AV.",9,-58.50877521,-34.66977709,MOTO-AUTO,MOTO,AUTO
2017-0021,1,2017-02-18,2017,2,18,05:30:00,5,SARMIENTO y LIBERTAD,1,-58.38362373,-34.60509972,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0024,1,2017-02-23,2017,2,23,20:50:00,20,RIVADAVIA AV. 7121,7,-58.46589308,-34.62955795,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0025,1,2017-02-24,2017,2,24,17:05:00,17,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y RIVERA INDARTE AV.",7,-58.43614426,-34.65424640,MOTO-SD,MOTO,SD
2017-0026,2,2017-02-26,2017,2,26,05:15:00,5,"MORENO, PERITO AV. y FOURNIER",4,-58.41842777,-34.64979057,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0027,1,2017-02-26,2017,2,26,21:57:00,21,CASEROS AV. 1429,1,-58.38332245,-34.63193250,PEATON-AUTO,PEATON,AUTO
2017-0028,1,2017-02-28,2017,2,28,09:20:00,9,GAONA AV. y FRAGATA PRES. SARMIENTO,6,-58.45475488,-34.61196327,PEATON-AUTO,PEATON,AUTO
2017-0029,1,2017-03-07,2017,3,7,02:15:00,2,MOZART y TANDIL,9,-58.48501341,-34.64742455,SD-AUTO,SD,AUTO
2017-0030,1,2017-03-07,2017,3,7,08:00:00,8,MOZART y AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,9,-58.47010988,-34.65872088,AUTO-PASAJEROS,AUTO,PASAJEROS
2017-0031,1,2017-03-11,2017,3,11,01:30:00,1,24 DE NOVIEMBRE y PAVON,3,-58.40997560,-34.62873635,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0032,1,2017-03-12,2017,3,12,05:00:00,5,"PAZ, GRAL. AV. y LOS CEDROS",8,-58.48892175,-34.68359163,AUTO-AUTO,AUTO,AUTO
2017-0033,1,2017-03-12,2017,3,12,07:30:00,7,"PAZ, GRAL. AV. y GUTIERREZ, RICARDO",11,-58.52466448,-34.60325478,AUTO-AUTO,AUTO,AUTO
2017-0034,1,2017-03-13,2017,3,13,07:50:00,7,GODOY CRUZ 2651,14,-58.42554218,-34.57929036,PEATON-AUTO,PEATON,AUTO
2017-0035,3,2017-03-23,2017,3,23,05:00:00,5,"ACHAVAL RODRIGUEZ, T., DR. AV. y VILLAFLOR, AZUCENA",1,-58.35881506,-34.61113641,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0036,2,2017-03-29,2017,3,29,18:00:00,18,"PAZ, GRAL. AV. y CAMPANA",12,-58.51452347,-34.58159762,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0037,1,2017-03-31,2017,3,31,03:00:00,3,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-CARGAS,MOTO,CARGAS
2017-0038,1,2017-04-01,2017,4,1,19:00:00,19,CASTAÃ‘ARES AV. y LAUTARO,7,-58.44516857,-34.64363363,MOTO-AUTO,MOTO,AUTO
2017-0040,1,2017-04-03,2017,4,3,09:40:00,9,"GUIRALDES, INT. 2699",13,-58.43834197,-34.54560369,MULTIPLE,AUTO,MULTIPLE
2017-0041,1,2017-04-03,2017,4,3,23:15:00,23,"FERNANDEZ MORENO, BALDOMERO 2186",7,-58.45485084,-34.63531854,MOTO-AUTO,MOTO,AUTO
2017-0042,1,2017-04-10,2017,4,10,09:00:00,9,"LUGONES, LEOPOLDO AV.",14,.,.,MOTO-CARGAS,MOTO,CARGAS
2017-0045,1,2017-04-14,2017,4,14,06:15:00,6,NOGOYA 5940,10,-58.52449285,-34.62454175,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0047,1,2017-04-23,2017,4,23,06:30:00,6,ARGENTINA AV. y CORVALAN,8,-58.46713742,-34.67198790,MOTO-AUTO,MOTO,AUTO
2017-0049,1,2017-04-27,2017,4,27,18:16:00,18,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.",8,-58.43850413,-34.65554754,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0050,2,2017-04-28,2017,4,28,11:08:08,11,,9,.,.,MOTO-CARGAS,MOTO,CARGAS
2017-0051,1,2017-05-01,2017,5,1,03:47:47,3,,7,.,.,AUTO-AUTO,AUTO,AUTO
2017-0052,1,2017-05-05,2017,5,5,03:40:00,3,"PAZ, GRAL. AV. y GOLETA SANTA CRUZ",8,-58.49413799,-34.68095739,PEATON-CARGAS,PEATON,CARGAS
2017-0053,1,2017-05-05,2017,5,5,20:16:22,20,VIEYTES y VILLARINO,4,-58.37547846,-34.65326075,MOTO-CARGAS,MOTO,CARGAS
2017-0054,1,2017-05-07,2017,5,7,21:00:00,21,"DE LOS CONSTITUYENTES AV. y MORAN, PEDRO",15,-58.48680218,-34.58689719,MOTO-AUTO,MOTO,AUTO
2017-0055,1,2017-05-09,2017,5,9,08:30:00,8,DE LOS CONSTITUYENTES AV. 4900,12,-58.49563989,-34.57962262,AUTO-AUTO,AUTO,AUTO
2017-0058,1,2017-05-09,2017,5,9,23:10:00,23,CORDOBA AV. y LIBERTAD,1,-58.38403232,-34.59915940,PEATON-MOTO,PEATON,MOTO
2017-0059,1,2017-05-11,2017,5,11,09:24:00,9,BRASIL y LIMA,1,-58.38223382,-34.62693865,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0060,1,2017-05-13,2017,5,13,07:20:00,7,"ESCALADA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.45966521,-34.67323292,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0061,1,2017-05-15,2017,5,15,13:29:30,13,PARAGUAY y CALLAO AV.,2,-58.39303911,-34.59871111,PEATON-MOTO,PEATON,MOTO
2017-0062,1,2017-05-15,2017,5,15,16:00:00,16,"JUSTO, JUAN B. AV. y SAN BLAS",10,-58.51262106,-34.63395999,MOTO-CARGAS,MOTO,CARGAS
2017-0063,1,2017-05-17,2017,5,17,10:13:00,10,CHILE y 9 DE JULIO AV.,1,-58.38118367,-34.61646839,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0064,1,2017-05-20,2017,5,20,05:00:00,5,"MAIPU y PERON, JUAN DOMINGO, TTE. GENERAL",1,-58.37653284,-34.60582475,CARGAS-AUTO,CARGAS,AUTO
2017-0065,1,2017-05-22,2017,5,22,16:00:00,16,SUAREZ AV. y HERRERA,4,-58.37709334,-34.64035082,BICICLETA-CARGAS,BICICLETA,CARGAS
2017-0066,1,2017-05-22,2017,5,22,18:10:00,18,SAN MARTIN AV. y FRAGATA PRES. SARMIENTO,15,-58.46002142,-34.60409469,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0067,1,2017-05-23,2017,5,23,02:45:00,2,"DIRECTORIO AV. y MORENO, JOSE MARIA AV.",6,-58.43381970,-34.62801894,MOTO-CARGAS,MOTO,CARGAS
2017-0068,1,2017-05-27,2017,5,27,19:50:00,19,"RABANAL, FRANCISCO, INTENDENTE AV. 2950",8,-58.43580656,-34.66437532,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0069,1,2017-05-24,2017,5,24,14:15:00,14,"PAZ, GRAL. AV. y SCHMIDL, ULRICO",9,-58.52173071,-34.65997463,MOTO-SD,MOTO,SD
2017-0070,1,2017-05-30,2017,5,30,13:20:00,13,NUEVA YORK 3696,11,-58.50791763,-34.59804273,PEATON-AUTO,PEATON,AUTO
2017-0072,1,2017-06-03,2017,6,3,23:20:00,23,DE LOS CONSTITUYENTES AV. y VALLEJOS,12,-58.49175088,-34.58226957,AUTO-AUTO,AUTO,AUTO
2017-0073,1,2017-06-04,2017,6,4,09:00:00,9,CORRIENTES AV. y ECUADOR,3,-58.40781467,-34.60425669,MOTO-AUTO,MOTO,AUTO
2017-0074,1,2017-06-04,2017,6,4,12:50:00,12,CASCO 133,9,-58.52567073,-34.63787791,SD-SD,SD,SD
2017-0075,1,2017-06-12,2017,6,12,22:38:00,22,DE MAYO AV. y 9 DE JULIO AV.,1,-58.38154200,-34.60906385,PEATON-MOTO,PEATON,MOTO
2017-0076,1,2017-06-13,2017,6,13,14:50:00,14,"CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)",2,-58.38526125,-34.57805810,PEATON-CARGAS,PEATON,CARGAS
2017-0077,1,2017-06-17,2017,6,17,23:45:00,23,FRAY JUSTO SANTAMARIA DE ORO 1930,14,-58.42934104,-34.58451712,MOTO-CARGAS,MOTO,CARGAS
2017-0079,1,2017-06-19,2017,6,19,16:26:00,16,MEXICO y DEAN FUNES,3,-58.40657493,-34.61781124,MOTO-CARGAS,MOTO,CARGAS
2017-0080,1,2017-06-22,2017,6,22,10:15:00,10,"ALBERDI, JUAN BAUTISTA AV. y ESCALADA AV.",9,-58.49525314,-34.64487785,PEATON-CARGAS,PEATON,CARGAS
2017-0082,1,2017-06-25,2017,6,25,22:40:00,22,ENTRE RIOS AV. y BRASIL,4,-58.39092851,-34.62932696,PEATON-AUTO,PEATON,AUTO
2017-0083,1,2017-07-04,2017,7,4,00:25:00,0,"ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",9,-58.49603546,-34.64564271,MOTO-CARGAS,MOTO,CARGAS
2017-0084,1,2017-07-05,2017,7,5,12:49:00,12,DEL LIBERTADOR AV. y RODRIGUEZ PEÃ‘A,2,-58.38502878,-34.58703485,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0085,1,2017-07-07,2017,7,7,14:15:00,14,"TACUARI y GARCIA, MARTIN AV.",4,-58.37261143,-34.63150425,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0086,1,2017-07-09,2017,7,9,07:30:00,7,RIVADAVIA AV. y MURGUIONDO,9,-58.51876802,-34.63905965,PEATON-MOTO,PEATON,MOTO
2017-0087,1,2017-07-10,2017,7,10,10:45:00,10,24 DE NOVIEMBRE 390,3,-58.41095567,-34.61516101,PEATON-AUTO,PEATON,AUTO
2017-0088,1,2017-07-10,2017,7,10,22:30:00,22,PASEO COLON AV. y BRASIL AV.,1,-58.36797542,-34.62519403,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0089,1,2017-07-13,2017,7,13,12:05:00,12,"LEGUIZAMON, MARTINIANO 901",9,-58.51514709,-34.64787051,SD-AUTO,SD,AUTO
2017-0090,1,2017-07-15,2017,7,15,05:15:00,5,"CHIVILCOY AV. y PAZ, GRAL. AV.",11,-58.51925642,-34.59171721,PEATON-AUTO,PEATON,AUTO
2017-0091,1,2017-07-15,2017,7,15,13:00:00,13,"SUPERI y PAZ, GRAL. AV.",12,-58.48671535,-34.54321216,MOTO-SD,MOTO,SD
2017-0092,1,2017-07-24,2017,7,24,22:16:01,22,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019,PEATON-AUTO,PEATON,AUTO
2017-0093,1,2017-07-25,2017,7,25,16:48:40,16,"LUGONES, LEOPOLDO AV. y PUENTE DISTRIBUIDOR SCALABRINI ORTIZ",13,-58.43633522,-34.54966288,PEATON-AUTO,PEATON,AUTO
2017-0094,1,2017-07-27,2017,7,27,08:50:00,8,"HUGO, VICTOR 2639",10,-58.52640838,-34.61765855,BICICLETA-CARGAS,BICICLETA,CARGAS
2017-0095,1,2017-08-06,2017,8,6,08:00:00,8,"CORDOBA AV. y SALGUERO, JERONIMO",14,-58.41894306,-34.59778875,MOTO-AUTO,MOTO,AUTO
2017-0096,1,2017-08-07,2017,8,7,19:50:00,19,CABILDO AV. y NUÃ‘EZ,13,-58.46756026,-34.54972741,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0098,1,2017-08-08,2017,8,8,12:10:00,12,"BONIFACIO, JOSE 2114",7,-58.45715752,-34.63132912,PEATON-AUTO,PEATON,AUTO
2017-0099,1,2017-08-17,2017,8,17,19:45:00,19,"FIGUEROA ALCORTA, PRES. AV. 5400",14,-58.42406784,-34.56213916,BICICLETA-AUTO,BICICLETA,AUTO
2017-0100,1,2017-08-21,2017,8,21,07:45:00,7,REPUBLICA BOLIVARIANA DE VENEZUELA 2135,3,-58.39674470,-34.61512051,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0101,1,2017-08-23,2017,8,23,10:00:00,10,"LACROZE, FEDERICO AV. y ZAPATA",13,-58.44537508,-34.57084818,MULTIPLE,PEATON,MULTIPLE
2017-0102,1,2017-08-24,2017,8,24,01:10:00,1,"IRIARTE, GRAL. AV. y ZAVALETA",4,-58.40056767,-34.65107080,PEATON-CARGAS,PEATON,CARGAS
2017-0104,1,2017-08-25,2017,8,25,09:00:00,9,9 DE JULIO AV. y ESTADOS UNIDOS,1,-58.38109568,-34.61853244,PEATON-CARGAS,PEATON,CARGAS
2017-0106,1,2017-08-31,2017,8,31,19:50:00,19,FRAY JUSTO SANTAMARIA DE ORO y GUEMES,14,-58.42533612,-34.58035258,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0107,1,2017-09-01,2017,9,1,11:30:00,11,DEL LIBERTADOR AV. y JARAMILLO,13,-58.46062311,-34.54395182,MOTO-CARGAS,MOTO,CARGAS
2017-0108,2,2017-09-02,2017,9,2,04:53:08,4,"PAZ, GRAL. AV. y MACHAIN",12,-58.49491054,-34.54795581,AUTO-OBJETO FIJO,OBJETO FIJO,AUTO
2017-0109,1,2017-09-04,2017,9,4,21:00:00,21,DIRECTORIO AV. y PORTELA,7,-58.47130269,-34.63665402,MOTO-AUTO,MOTO,AUTO
2017-0110,1,2017-09-06,2017,9,6,14:15:00,14,"LAVALLE y ALEM, LEANDRO N. AV.",1,-58.37048800,-34.60189492,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0111,1,2017-09-07,2017,9,7,18:23:37,18,USPALLATA y PIROVANO,4,-58.42023854,-34.64234110,PEATON-CARGAS,PEATON,CARGAS
2017-0112,2,2017-09-10,2017,9,10,09:32:17,9,AUTOPISTA 25 DE MAYO y VARELA AV.,7,-58.45807401,-34.63997430,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0113,1,2017-09-11,2017,9,11,06:30:00,6,SANTA FE AV. y MAIPU,1,-58.37697717,-34.59573848,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0114,1,2017-09-15,2017,9,15,02:30:00,2,ALVEAR AV. y DEL LIBERTADOR AV.,2,-58.39100580,-34.58498660,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0115,1,2017-09-19,2017,9,19,18:52:33,18,PAVON AV. y TREINTA Y TRES ORIENTALES,5,-58.42182126,-34.63089661,MOTO-BICICLETA,MOTO,BICICLETA
2017-0116,1,2017-09-20,2017,9,20,22:24:00,22,"PAZ, GRAL. AV. 5750",12,-58.51389422,-34.58075791,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0118,1,2017-09-22,2017,9,22,07:02:09,7,"VIEYTES y CRUZ, OSVALDO AV.",4,-58.37585415,-34.65232158,MOTO-AUTO,MOTO,AUTO
2017-0120,1,2017-10-02,2017,10,2,15:55:33,15,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.,9,-58.47297505,-34.66245085,MOTO-CARGAS,MOTO,CARGAS
2017-0123,1,2017-10-10,2017,10,10,01:05:38,1,ALBARIÃ‘O y ARGENTINA AV.,8,-58.46855503,-34.67216349,PEATON-AUTO,PEATON,AUTO
2017-0124,1,2017-10-12,2017,10,12,14:40:28,14,"RAMIREZ DE VELASCO, JUAN 1211",15,-58.44254033,-34.59185043,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0125,1,2017-10-13,2017,10,13,06:12:20,6,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. y LARRAYA",8,-58.46622247,-34.67926929,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0126,2,2017-10-14,2017,10,14,06:15:00,6,RIESTRA AV. y CAÃ‘ADA DE GOMEZ,8,-58.48003734,-34.68148508,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0127,1,2017-10-16,2017,10,16,07:45:00,7,GALLO y CORDOBA AV.,2,-58.41192137,-34.59800248,MOTO-MOTO,MOTO,MOTO
2017-0128,1,2017-10-17,2017,10,17,12:30:00,12,"ARANGUREN, JUAN F., DR. 611",6,-58.44034689,-34.61349731,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0129,1,2017-10-26,2017,10,26,19:15:15,19,AUTOPISTA PERITO MORENO y AUTOPISTA 25 DE MAYO,9,-58.47155277,-34.64925746,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0130,1,2017-10-27,2017,10,27,05:30:00,5,CHORROARIN y SAN MARTIN AV.,15,-58.47883099,-34.59967065,AUTO-CARGAS,AUTO,CARGAS
2017-0132,1,2017-10-30,2017,10,30,14:00:00,14,"COSQUIN y ROCA, CNEL. AV.",8,-58.46552171,-34.69374130,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0134,1,2017-11-06,2017,11,6,18:00:00,18,"ROCA, CNEL. AV. 3555",8,-58.44239720,-34.66777987,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0135,1,2017-11-07,2017,11,7,12:14:10,12,WARNES AV. y PUNTA ARENAS,15,-58.47032551,-34.59626814,MOTO-CARGAS,MOTO,CARGAS
2017-0136,1,2017-11-16,2017,11,16,08:43:00,8,"BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.",4,-58.41827843,-34.65522746,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0137,1,2017-11-17,2017,11,17,11:45:00,11,MOSCONI GENERAL AV. y SAN NICOLAS,11,-58.51280715,-34.59279388,PEATON-CARGAS,PEATON,CARGAS
2017-0138,1,2017-11-19,2017,11,19,10:30:00,10,"LAFUENTE AV. y PERON, EVA AV.",7,-58.46258582,-34.64385704,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO
2017-0139,1,2017-11-19,2017,11,19,22:30:00,22,"ROCA, CNEL. AV. y ESCALADA AV.",8,-58.45064148,-34.68003614,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0140,1,2017-11-19,2017,11,19,23:22:17,23,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,4,.,.,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0141,1,2017-11-23,2017,11,23,19:45:00,19,"LA PLATA AV. y GOYENA, PEDRO AV.",6,-58.42717783,-34.62513374,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0143,1,2017-11-25,2017,11,25,21:45:00,21,"TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.",11,-58.46442001,-34.60724519,AUTO-PASAJEROS,AUTO,PASAJEROS
2017-0144,1,2017-11-26,2017,11,26,06:45:00,6,"ROCA, CNEL. AV. y PAZ, GRAL. AV.",8,-58.47064556,-34.69843756,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO
2017-0145,1,2017-11-26,2017,11,26,17:05:00,17,MAZA y DON BOSCO,5,-58.41677733,-34.61223119,MOTO-AUTO,MOTO,AUTO
2017-0147,1,2017-11-28,2017,11,28,11:15:00,11,"PAZ, GRAL. AV. y PERON, EVA AV.",9,-58.50251790,-34.67450313,MOTO-AUTO,MOTO,AUTO
2017-0148,1,2017-11-29,2017,11,29,10:45:00,10,SAN JUAN AV. y LA RIOJA,3,-58.40708125,-34.62438894,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0149,1,2017-11-30,2017,11,30,12:20:00,12,PASEO COLON AV. y MEXICO,1,-58.36947198,-34.61477051,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0150,1,2017-12-04,2017,12,4,01:15:00,1,RIVADAVIA AV. y MIRALLA,9,-58.51140889,-34.63934531,PEATON-AUTO,PEATON,AUTO
2017-0151,1,2017-12-04,2017,12,4,02:15:00,2,VIEYTES y LUJAN,4,-58.37460912,-34.65559133,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0152,1,2017-12-06,2017,12,6,17:30:00,17,CACHI y TRAFUL,4,-58.41146277,-34.65073916,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2017-0153,2,2017-12-11,2017,12,11,02:00:00,2,ROSARIO y LA PLATA AV.,6,-58.42855267,-34.61829385,MOTO-PASAJEROS,MOTO,PASAJEROS
2017-0154,1,2017-12-11,2017,12,11,09:15:00,9,ENTRE RIOS AV. y CASEROS AV.,4,-58.39035581,-34.63412287,PEATON-PASAJEROS,PEATON,PASAJEROS
2017-0155,1,2017-12-12,2017,12,12,21:25:41,21,RIVADAVIA AV. 6350,7,-58.45593915,-34.62656868,SD-MOTO,SD,MOTO
2017-0157,1,2017-12-17,2017,12,17,09:02:00,9,"PAZ, GRAL. AV. y HUMAITA",9,-58.52866211,-34.64597065,AUTO-PASAJEROS,AUTO,PASAJEROS
2017-0158,1,2017-12-18,2017,12,18,21:30:00,21,"GUALEGUAYCHU y PAZ, GRAL. AV.",11,-58.52037476,-34.59407024,MOTO-AUTO,MOTO,AUTO
2017-0159,1,2017-12-20,2017,12,20,04:31:27,4,"INDEPENDENCIA AV. y CEVALLOS, VIRREY",1,-58.38896772,-34.61799615,MOTO-AUTO,MOTO,AUTO
2017-0160,1,2017-12-22,2017,12,22,13:15:00,13,NAZCA AV. 365,7,-58.47074114,-34.62771756,PEATON-MOTO,PEATON,MOTO
2017-0161,1,2017-12-26,2017,12,26,15:30:00,15,"PERON, EVA AV. 5249",9,-58.48200819,-34.65969965,PEATON-AUTO,PEATON,AUTO
2018-0001,1,2018-01-01,2018,1,1,22:50:00,22,SAN JUAN AV. y RINCON,3,-58.39536773,-34.62297346,PEATON-MOTO,PEATON,MOTO
2018-0002,1,2018-01-03,2018,1,3,16:40:00,16,PERU 937,1,-58.37456088,-34.61895467,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2018-0003,1,2018-01-05,2018,1,5,10:12:00,10,"PUEYRREDON, HONORIO, DR. AV. y GALICIA",15,-58.44860217,-34.60395657,MULTIPLE,PEATON,MULTIPLE
2018-0004,1,2018-01-09,2018,1,9,09:40:00,9,DEL LIBERTADOR AV. y MANZANARES,13,-58.46129513,-34.54332766,MULTIPLE,MOTO,MULTIPLE
2018-0005,1,2018-01-09,2018,1,9,22:30:00,22,PASEO COLON AV. 1019,1,-58.36907201,-34.61953517,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0006,1,2018-01-10,2018,1,10,21:15:00,21,VALLE y BARCO CENTENERA DEL,6,-58.44062219,-34.62499107,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS
2018-0007,1,2018-01-11,2018,1,11,02:30:00,2,AUTOPISTA PERITO MORENO KM. 0.6,9,-58.52502765,-34.63601265,AUTO-AUTO,AUTO,AUTO
2018-0008,1,2018-01-12,2018,1,12,17:50:00,17,"HUERGO, ING. AV. e INDEPENDENCIA AV.",1,-58.36659655,-34.61687778,MOTO-CARGAS,MOTO,CARGAS
2018-0009,1,2018-01-14,2018,1,14,02:00:00,2,"PILCOMAYO y BROWN, ALTE. AV.",4,-58.36737389,-34.62763661,MOTO-MOTO,MOTO,MOTO
2018-0010,1,2018-01-18,2018,1,18,05:10:00,5,"CERVANTES y BELAUSTEGUI, LUIS, DR.",10,-58.49807953,-34.63038658,MOTO-CARGAS,MOTO,CARGAS
2018-0011,1,2018-01-19,2018,1,19,10:30:00,10,"CALLAO AV. y LOPEZ, VICENTE",2,-58.39092703,-34.59088447,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0012,1,2018-01-26,2018,1,26,13:30:00,13,"OLIDEN y CHILAVERT, MARTINIANO, CORONEL",8,-58.46912006,-34.68049201,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0013,1,2018-01-28,2018,1,28,08:15:00,8,CONGRESO AV. y GALVAN,12,-58.48661286,-34.56786129,MOTO-AUTO,MOTO,AUTO
2018-0014,1,2018-01-31,2018,1,31,20:00:00,20,"MORENO, PERITO AV. y RIVERA INDARTE AV.",7,-58.44074927,-34.65080597,PEATON-MOTO,PEATON,MOTO
2018-0015,2,2018-02-06,2018,2,6,01:00:00,1,AUSTRALIA AV. 2800,4,-58.38636298,-34.64684275,MOTO-PASAJEROS,MOTO,PASAJEROS
2018-0016,1,2018-02-15,2018,2,15,10:15:00,10,"DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.",1,-58.37533517,-34.59276462,MOTO-CARGAS,MOTO,CARGAS
2018-0017,1,2018-02-17,2018,2,17,04:15:00,4,SAN PEDRITO AV. y RIVADAVIA AV.,7,-58.46963952,-34.63070603,PEATON-AUTO,PEATON,AUTO
2018-0018,1,2018-02-17,2018,2,17,07:15:00,7,"ISABEL LA CATOLICA y SALVADORES, CNEL.",4,-58.37207554,-34.64543658,MOTO-CARGAS,MOTO,CARGAS
2018-0019,1,2018-02-17,2018,2,17,12:30:00,12,LAS HERAS GENERAL AV. y CALLAO AV.,2,-58.39189441,-34.59176378,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0020,1,2018-02-19,2018,2,19,22:00:00,22,"FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA",8,-58.45012957,-34.66518343,MOTO-CARGAS,MOTO,CARGAS
2018-0021,1,2018-02-22,2018,2,22,10:45:00,10,"ALCORTA, AMANCIO AV. y ZAVALETA",4,-58.40184094,-34.64546845,PEATON-PASAJEROS,PEATON,PASAJEROS
2018-0022,1,2018-02-24,2018,2,24,00:00:00,0,"MONTES DE OCA, MANUEL AV. y OLAVARRIA",4,-58.37441153,-34.63966783,MOTO-CARGAS,MOTO,CARGAS
2018-0023,1,2018-02-24,2018,2,24,06:00:00,6,BARCO CENTENERA DEL y ROSARIO,6,-58.44110156,-34.62082399,MOTO-AUTO,MOTO,AUTO
